from,to,cost
466,471,1642.1882947578829
471,466,1642.1882947578829
466,474,1434.739403787388
474,466,1434.739403787388
466,562,1018.5201189323571
562,466,1018.5201189323571
467,468,1064.558343886931
468,467,1064.558343886931
469,470,708.1956553833772
470,469,708.1956553833772
469,471,984.9439321602367
471,469,984.9439321602367
469,472,925.2807921603157
472,469,925.2807921603157
469,474,557.2417783978269
474,469,557.2417783978269
469,562,1645.6965098912021
562,469,1645.6965098912021
470,471,1505.8542313749501
471,470,1505.8542313749501
470,472,907.7528485899492
472,470,907.7528485899492
470,474,475.04013471545653
474,470,475.04013471545653
471,472,939.4291435063116
472,471,939.4291435063116
471,473,986.6890942978946
473,471,986.6890942978946
471,474,1068.8875293714432
474,471,1068.8875293714432
471,562,1876.131783554091
562,471,1876.131783554091
472,473,850.3048910956944
473,472,850.3048910956944
472,474,473.5740420204319
474,472,473.5740420204319
473,474,1303.5162585046496
474,473,1303.5162585046496
473,564,1068.0879219597782
564,473,1068.0879219597782
475,476,904.4140141255115
476,475,904.4140141255115
475,477,868.0873747687974
477,475,868.0873747687974
475,479,616.8064980632001
479,475,616.8064980632001
475,485,830.1082010598308
485,475,830.1082010598308
475,486,458.56311715085815
486,475,458.56311715085815
475,553,1543.656866870082
553,475,1543.656866870082
475,554,724.4603042985401
554,475,724.4603042985401
475,555,2586.8933748735685
555,475,2586.8933748735685
476,477,374.551609332163
477,476,374.551609332163
476,479,420.1381938870109
479,476,420.1381938870109
476,480,545.1541279507586
480,476,545.1541279507586
476,481,333.91722785952334
481,476,333.91722785952334
476,482,730.9628044065615
482,476,730.9628044065615
476,484,949.2647410339491
484,476,949.2647410339491
476,486,1361.289184425888
486,476,1361.289184425888
476,553,1558.7260803456354
553,476,1558.7260803456354
476,554,1140.1109630923588
554,476,1140.1109630923588
477,479,251.40758732445622
479,477,251.40758732445622
477,480,531.6159686218946
480,477,531.6159686218946
477,481,600.0391609577993
481,477,600.0391609577993
477,482,993.7301847526537
482,477,993.7301847526537
477,484,823.359378452743
484,477,823.359378452743
477,486,1284.9451338203157
486,477,1284.9451338203157
477,554,1325.8573101196732
554,477,1325.8573101196732
478,487,796.8488188065634
487,478,796.8488188065634
478,492,1098.3651631927405
492,478,1098.3651631927405
478,493,936.7366424523742
493,478,936.7366424523742
478,494,1442.2183491654187
494,478,1442.2183491654187
478,495,1535.84339646636
495,478,1535.84339646636
479,480,764.6925490913809
480,479,764.6925490913809
479,481,731.8903904727536
481,479,731.8903904727536
479,482,1136.7263200924863
482,479,1136.7263200924863
479,485,1010.2910635300074
485,479,1010.2910635300074
479,486,1040.2480508153003
486,479,1040.2480508153003
479,553,1736.6962264078852
553,479,1736.6962264078852
479,554,1112.1817112992321
554,479,1112.1817112992321
480,481,405.8977452715727
481,480,405.8977452715727
480,482,631.6897334968386
482,480,631.6897334968386
480,484,417.79439617128713
484,480,417.79439617128713
481,482,404.88686861553015
482,481,404.88686861553015
481,484,813.4122724651497
484,481,813.4122724651497
481,553,1648.7281913305178
553,481,1648.7281913305178
481,554,1387.7604264261886
554,481,1387.7604264261886
482,484,928.3985186321489
484,482,928.3985186321489
482,553,1728.4476761062137
553,482,1728.4476761062137
483,489,1770.6394639626467
489,483,1770.6394639626467
483,490,1108.7903250950985
490,483,1108.7903250950985
483,491,775.1005081714509
491,483,775.1005081714509
483,499,2287.96368112217
499,483,2287.96368112217
483,500,2576.919097238568
500,483,2576.919097238568
483,501,1896.5080492070201
501,483,1896.5080492070201
483,503,1661.8634212203744
503,483,1661.8634212203744
483,509,811.3523843237061
509,483,811.3523843237061
485,486,744.4156799047016
486,485,744.4156799047016
486,553,1767.792935226826
553,486,1767.792935226826
486,554,909.1804199996153
554,486,909.1804199996153
486,555,2443.0970167798146
555,486,2443.0970167798146
487,488,1561.9490538858229
488,487,1561.9490538858229
487,492,1415.2980723988596
492,487,1415.2980723988596
487,493,509.79734515495886
493,487,509.79734515495886
487,494,1234.2055954564944
494,487,1234.2055954564944
487,495,740.5867512382409
495,487,740.5867512382409
487,496,1311.3180073355365
496,487,1311.3180073355365
487,504,1131.3386974278462
504,487,1131.3386974278462
488,489,856.93481358242
489,488,856.93481358242
488,495,821.7737073270459
495,488,821.7737073270459
488,496,767.10349404132
496,488,767.10349404132
488,497,1639.5367569905495
497,488,1639.5367569905495
488,498,1026.1760313421805
498,488,1026.1760313421805
488,499,1113.528369904858
499,488,1113.528369904858
488,502,1481.3150563451115
502,488,1481.3150563451115
488,504,1267.4120547165078
504,488,1267.4120547165078
488,509,1859.5250835639536
509,488,1859.5250835639536
489,490,823.2062251748605
490,489,823.2062251748605
489,491,1566.1329687068126
491,489,1566.1329687068126
489,496,1438.8120814041802
496,489,1438.8120814041802
489,498,1411.8631664019194
498,489,1411.8631664019194
489,499,848.0072010503214
499,489,848.0072010503214
489,500,1809.5021707776757
500,489,1809.5021707776757
489,501,1068.956377973309
501,489,1068.956377973309
489,502,1337.380258859789
502,489,1337.380258859789
489,503,1708.3199729601663
503,489,1708.3199729601663
489,509,1109.0788237231422
509,489,1109.0788237231422
490,491,743.6522373976011
491,490,743.6522373976011
490,499,1179.4403579278423
499,490,1179.4403579278423
490,500,1633.316158793868
500,490,1633.316158793868
490,501,858.8373687866053
501,490,858.8373687866053
490,502,1565.0561452767022
502,490,1565.0561452767022
490,503,1070.72720226295
503,490,1070.72720226295
490,509,812.4126076550318
509,490,812.4126076550318
491,499,1799.4041353811137
499,491,1799.4041353811137
491,500,1852.7667943501729
500,491,1852.7667943501729
491,501,1269.9447172036594
501,491,1269.9447172036594
491,503,888.1831196685962
503,491,888.1831196685962
491,509,1112.0812416531471
509,491,1112.0812416531471
492,493,1062.3175529115776
493,492,1062.3175529115776
492,494,860.6068037869804
494,492,860.6068037869804
492,504,1696.3334689101794
504,492,1696.3334689101794
493,494,724.5550394157949
494,493,724.5550394157949
493,495,945.0526060522468
495,493,945.0526060522468
493,496,1220.292768118101
496,493,1220.292768118101
493,498,1623.2818426303259
498,493,1623.2818426303259
493,504,847.2547943656764
504,493,847.2547943656764
494,495,1519.9676499441046
495,494,1519.9676499441046
494,496,1453.0305313222825
496,494,1453.0305313222825
494,498,1671.6127362592902
498,494,1671.6127362592902
494,504,921.7139212524953
504,494,921.7139212524953
495,496,743.266403960539
496,495,743.266403960539
495,498,1240.7849399481863
498,495,1240.7849399481863
495,504,891.1938195847125
504,495,891.1938195847125
496,497,1060.4836796387674
497,496,1060.4836796387674
496,498,500.35411033868405
498,496,500.35411033868405
496,499,1186.7638173477756
499,496,1186.7638173477756
496,502,1300.892845175001
502,496,1300.892845175001
496,504,536.1644430859363
504,496,536.1644430859363
497,498,617.8021450709355
498,497,617.8021450709355
497,499,1152.137899698042
499,497,1152.137899698042
497,500,1483.5496553138912
500,497,1483.5496553138912
497,501,1637.8688764921587
501,497,1637.8688764921587
497,502,825.7275198928609
502,497,825.7275198928609
497,504,1107.116256374147
504,497,1107.116256374147
498,499,871.4023827207808
499,498,871.4023827207808
498,500,1662.274110318732
500,498,1662.274110318732
498,501,1502.5202672152957
501,498,1502.5202672152957
498,502,842.3193023349882
502,498,842.3193023349882
498,504,801.1511481068982
504,498,801.1511481068982
499,500,1104.02537296091
500,499,1104.02537296091
499,501,654.1887227577682
501,499,654.1887227577682
499,502,489.3878091311491
502,499,489.3878091311491
499,503,1484.3813258160674
503,499,1484.3813258160674
499,509,1821.3468062942702
509,499,1821.3468062942702
500,501,799.4440220128853
501,500,799.4440220128853
500,502,824.5239169540832
502,500,824.5239169540832
500,503,1063.122714766025
503,500,1063.122714766025
501,502,814.7182059786153
502,501,814.7182059786153
501,503,830.1957745765766
503,501,830.1957745765766
501,509,1655.5394926660085
509,501,1655.5394926660085
502,503,1559.2033856788885
503,502,1559.2033856788885
503,509,1803.5975801681238
509,503,1803.5975801681238
505,506,913.6543131997197
506,505,913.6543131997197
505,508,1316.5991704084709
508,505,1316.5991704084709
505,510,1664.7333358307087
510,505,1664.7333358307087
505,511,1880.0397901959802
511,505,1880.0397901959802
505,550,2029.0676195360224
550,505,2029.0676195360224
506,507,1213.7185777627558
507,506,1213.7185777627558
506,508,1056.2393169526101
508,506,1056.2393169526101
506,511,1625.1637549823809
511,506,1625.1637549823809
508,510,1087.188901652933
510,508,1087.188901652933
508,511,594.7446440123642
511,508,594.7446440123642
508,512,1041.2231063110585
512,508,1041.2231063110585
508,513,1602.5345985828317
513,508,1602.5345985828317
508,514,1230.1563676720243
514,508,1230.1563676720243
508,550,1672.8485343537861
550,508,1672.8485343537861
510,511,1050.0665848905417
511,510,1050.0665848905417
510,512,1711.949049254426
512,510,1711.949049254426
510,513,839.7205130581285
513,510,839.7205130581285
510,514,1185.340810838234
514,510,1185.340810838234
510,516,1578.613174041836
516,510,1578.613174041836
510,550,588.6499620538801
550,510,588.6499620538801
511,512,666.3572107743057
512,511,666.3572107743057
511,513,1220.9699333143312
513,511,1220.9699333143312
511,514,650.2902905053221
514,511,650.2902905053221
511,515,1191.4984583527696
515,511,1191.4984583527696
511,550,1602.7496393250751
550,511,1602.7496393250751
512,514,902.8041257155294
514,512,902.8041257155294
512,515,972.4252533347728
515,512,972.4252533347728
512,518,1528.5397123105865
518,512,1528.5397123105865
513,514,860.4265821224408
514,513,860.4265821224408
513,515,1456.34914769917
515,513,1456.34914769917
513,516,761.3111785221656
516,513,761.3111785221656
513,517,1237.3799362776733
517,513,1237.3799362776733
513,520,1656.0247994126112
520,513,1656.0247994126112
513,550,894.6018814441131
550,513,894.6018814441131
514,515,725.8278363083725
515,514,725.8278363083725
514,516,1336.302302186773
516,514,1336.302302186773
514,517,1134.5202436040204
517,514,1134.5202436040204
514,518,1229.32168109319
518,514,1229.32168109319
514,550,1576.9387129594645
550,514,1576.9387129594645
515,516,1637.3603415340738
516,515,1637.3603415340738
515,517,968.290030310657
517,515,968.290030310657
515,518,582.6855938732682
518,515,582.6855938732682
515,519,1610.3336062634771
519,515,1610.3336062634771
516,517,926.7172964803548
517,516,926.7172964803548
516,519,1113.7185899332906
519,516,1113.7185899332906
516,520,903.5703980798698
520,516,903.5703980798698
516,550,1444.5245480303022
550,516,1444.5245480303022
517,518,813.1632005580241
518,517,813.1632005580241
517,519,682.2093152495544
519,517,682.2093152495544
517,520,1106.2869763560586
520,517,1106.2869763560586
517,521,1357.4187298201275
521,517,1357.4187298201275
517,522,1495.7432830334442
522,517,1495.7432830334442
517,550,2123.4568474722855
550,517,2123.4568474722855
518,519,1279.3509398224937
519,518,1279.3509398224937
518,520,1862.61637965061
520,518,1862.61637965061
518,521,1280.185544312057
521,518,1280.185544312057
518,549,1153.415914006678
549,518,1153.415914006678
519,520,665.4748143259166
520,519,665.4748143259166
519,521,1062.2500414106344
521,519,1062.2500414106344
519,522,837.1681214507332
522,519,837.1681214507332
519,523,1610.255391505975
523,519,1610.255391505975
519,524,2021.255108776589
524,519,2021.255108776589
520,521,1671.179874313717
521,520,1671.179874313717
520,522,1069.4922020032561
522,520,1069.4922020032561
520,523,2026.7867091914811
523,520,2026.7867091914811
520,524,2097.404188870909
524,520,2097.404188870909
521,522,966.3189095781067
522,521,966.3189095781067
521,523,866.891891894667
523,521,866.891891894667
521,524,1798.0405138423869
524,521,1798.0405138423869
521,525,1589.1191834622682
525,521,1589.1191834622682
521,549,924.1851778151133
549,521,924.1851778151133
522,523,979.3411731369915
523,522,979.3411731369915
522,524,1185.742056266071
524,522,1185.742056266071
522,525,1523.7775033081443
525,522,1523.7775033081443
523,524,1097.6456614403785
524,523,1097.6456614403785
523,525,726.7513104344798
525,523,726.7513104344798
523,526,1936.5718352919537
526,523,1936.5718352919537
523,549,1560.752563845612
549,523,1560.752563845612
524,525,923.7648421862092
525,524,923.7648421862092
525,526,1432.7143851021867
526,525,1432.7143851021867
526,530,1275.3040242189486
530,526,1275.3040242189486
526,531,1767.5953815884382
531,526,1767.5953815884382
527,528,911.8718247727313
528,527,911.8718247727313
527,529,1527.7223692709965
529,527,1527.7223692709965
527,533,1017.3272210650988
533,527,1017.3272210650988
527,534,887.3261473749379
534,527,887.3261473749379
527,535,1238.946393836955
535,527,1238.946393836955
527,540,1694.0727303829499
540,527,1694.0727303829499
528,529,618.2322568642825
529,528,618.2322568642825
528,530,1495.1634696176302
530,528,1495.1634696176302
528,531,1692.1455594685674
531,528,1692.1455594685674
528,532,1007.9185962239668
532,528,1007.9185962239668
528,533,587.2271981935685
533,528,587.2271981935685
528,534,1087.3040634190322
534,528,1087.3040634190322
528,541,1592.8927199427085
541,528,1592.8927199427085
529,530,883.1724655462851
530,529,883.1724655462851
529,531,1198.3312715691861
531,529,1198.3312715691861
529,532,824.4804676803699
532,529,824.4804676803699
529,533,950.7685492893086
533,529,950.7685492893086
529,543,1822.3308280972333
543,529,1822.3308280972333
530,531,687.0454368351682
531,530,687.0454368351682
530,532,1120.8757760174096
532,530,1120.8757760174096
530,543,1525.4660816147384
543,530,1525.4660816147384
530,551,2266.040754339847
551,530,2266.040754339847
531,532,882.9145078071639
532,531,882.9145078071639
531,533,1630.7820941652242
533,531,1630.7820941652242
531,542,1168.9214605260945
542,531,1168.9214605260945
531,543,841.7193785672833
543,531,841.7193785672833
531,551,1580.1799098803463
551,531,1580.1799098803463
532,533,767.3417411308859
533,532,767.3417411308859
532,540,1440.0068946435438
540,532,1440.0068946435438
532,541,1070.2509602081318
541,532,1070.2509602081318
532,542,875.2881898783193
542,532,875.2881898783193
532,543,1134.2193628562245
543,532,1134.2193628562245
532,551,1751.966778919694
551,532,1751.966778919694
533,534,654.2985569899632
534,533,654.2985569899632
533,540,1122.4944833185193
540,533,1122.4944833185193
533,541,1014.4043402427602
541,533,1014.4043402427602
533,542,1381.4115303154892
542,533,1381.4115303154892
533,543,1840.6019404205667
543,533,1840.6019404205667
533,551,2347.692889502803
551,533,2347.692889502803
534,535,1013.3993149061914
535,534,1013.3993149061914
534,536,1581.7483574834382
536,534,1581.7483574834382
534,539,1093.0873325205866
539,534,1093.0873325205866
534,540,806.8018049306751
540,534,806.8018049306751
534,541,1004.2174746741678
541,534,1004.2174746741678
534,542,1695.4198763093077
542,534,1695.4198763093077
535,536,571.566786630595
536,535,571.566786630595
535,539,516.0375981820671
539,535,516.0375981820671
535,540,1380.488301649806
540,535,1380.488301649806
535,544,1163.6206852724981
544,535,1163.6206852724981
536,537,1102.0702325181733
537,536,1102.0702325181733
536,539,851.9005543907696
539,536,851.9005543907696
536,544,915.5754093387868
544,536,915.5754093387868
537,538,1028.612858782196
538,537,1028.612858782196
537,544,1208.9809827005706
544,537,1208.9809827005706
538,544,2052.2008538601485
544,538,2052.2008538601485
539,540,1114.357519048011
540,539,1114.357519048011
539,541,1582.8650851418201
541,539,1582.8650851418201
539,544,941.2269148135523
544,539,941.2269148135523
540,541,477.2806533702556
541,540,477.2806533702556
540,542,1312.826501264435
542,540,1312.826501264435
540,544,1975.453757648117
544,540,1975.453757648117
540,551,2127.293574146237
551,540,2127.293574146237
541,542,837.329866181346
542,541,837.329866181346
541,543,1500.8530957037224
543,541,1500.8530957037224
541,551,1694.4844976940637
551,541,1694.4844976940637
542,543,668.1680508417522
543,542,668.1680508417522
542,551,969.5736966957642
551,542,969.5736966957642
543,551,741.8846587253695
551,543,741.8846587253695
545,546,750.7706445938785
546,545,750.7706445938785
545,547,1010.7171414243305
547,545,1010.7171414243305
545,548,769.5843096566856
548,545,769.5843096566856
546,547,548.4055872580617
547,546,548.4055872580617
546,548,863.2527083016469
548,546,863.2527083016469
547,548,1385.7565587711151
548,547,1385.7565587711151
552,553,1777.67912858567
553,552,1777.67912858567
552,555,1617.8429737651134
555,552,1617.8429737651134
552,556,1217.0622948379907
556,552,1217.0622948379907
552,557,2123.775487025886
557,552,2123.775487025886
552,558,1767.0853487644388
558,552,1767.0853487644388
552,559,531.8137968111361
559,552,531.8137968111361
552,560,1221.6323979924357
560,552,1221.6323979924357
552,561,981.3171234907131
561,552,981.3171234907131
553,554,859.6479347259095
554,553,859.6479347259095
553,555,1857.804664037056
555,553,1857.804664037056
553,556,2357.848647243702
556,553,2357.848647243702
553,557,3812.7016797000315
557,553,3812.7016797000315
553,558,3541.244061069453
558,553,3541.244061069453
553,559,1996.4140692035048
559,553,1996.4140692035048
553,560,2858.476409196432
560,553,2858.476409196432
553,561,2313.4238263641873
561,553,2313.4238263641873
554,555,2001.7356095560501
555,554,2001.7356095560501
555,556,957.5427850447528
556,555,957.5427850447528
555,557,2653.265534044238
557,555,2653.265534044238
555,558,2916.954629773052
558,555,2916.954629773052
555,559,2146.5213302095426
559,555,2146.5213302095426
555,560,2743.0742534821543
560,555,2743.0742534821543
555,561,2598.1885694999028
561,555,2598.1885694999028
556,557,1700.6836032782446
557,556,1700.6836032782446
556,558,2017.1921528473242
558,556,2017.1921528473242
556,559,1702.0685351204343
559,556,1702.0685351204343
556,560,2041.1851350777504
560,556,2041.1851350777504
556,561,2109.604063982519
561,556,2109.604063982519
557,558,1054.9543455555863
558,557,1054.9543455555863
557,559,2259.2085427063785
559,557,2259.2085427063785
557,560,1856.485436564599
560,557,1856.485436564599
557,561,2400.346930188707
561,557,2400.346930188707
558,559,1645.542160220086
559,558,1645.542160220086
558,560,951.8937987956373
560,558,951.8937987956373
558,561,1606.2303821406267
561,558,1606.2303821406267
559,560,862.1367278878658
560,559,862.1367278878658
559,561,452.2419385414228
561,559,452.2419385414228
560,561,674.9518849893541
561,560,674.9518849893541
565,566,578.4015911199572
566,565,578.4015911199572
